q1,q2,q3,driverRef_freq,points_qualifying,position_qualifying,wins,grid,position_results,positionOrder,points_results,laps,milliseconds,rank,status_freq
86.058,85.301,0.0,0.0088,3.0,17,0,11,15,15,0.0,56,0,17,0.1509
85.808,85.328,0.0,0.0202,153.0,5,1,12,0,20,0.0,0,0,0,0.0019
85.991,85.462,0.0,0.0274,224.0,2,2,0,10,10,1.0,57,5339349,7,0.2868
86.118,85.707,0.0,0.0101,23.0,13,0,13,13,13,0.0,57,5350182,14,0.2868
85.904,85.783,0.0,0.0223,9.0,15,0,14,16,16,0.0,56,0,12,0.1509
86.21,0.0,0.0,0.0035,0.0,20,0,15,0,18,0.0,40,0,18,0.0001
86.345,0.0,0.0,0.0164,47.0,10,0,16,11,11,0.0,57,5340820,10,0.2868
86.635,0.0,0.0,0.0011,2.0,19,0,17,17,17,0.0,56,0,16,0.1509
87.046,0.0,0.0,0.018,3.0,18,0,18,14,14,0.0,56,0,15,0.1509
87.432,0.0,0.0,0.0066,6.0,16,0,19,9,9,2.0,57,5335295,9,0.2868
96.061,95.004,94.723,0.0145,151.0,7,0,1,0,20,0.0,56,0,0,0.0055
95.11,95.441,94.853,0.0125,159.0,6,0,2,2,2,18.0,56,5732092,8,0.2868
95.091,95.24,94.862,0.0346,201.0,3,0,3,0,19,0.0,56,0,4,0.0055
95.824,95.302,94.945,0.0202,171.0,5,1,4,3,3,15.0,56,5736496,10,0.2868
96.165,95.606,95.079,0.0125,143.0,8,0,5,5,5,10.0,56,5746361,3,0.2868
95.346,95.008,95.081,0.0204,466.0,1,15,6,1,1,25.0,56,5721362,9,0.2868
96.158,95.496,95.089,0.0149,56.0,10,0,7,6,6,8.0,56,5769358,11,0.2868
96.131,95.413,95.154,0.0151,44.0,12,0,8,0,18,0.0,6,0,20,0.0022
95.989,95.679,95.173,0.0274,240.0,2,2,9,4,4,12.0,56,5739822,5,0.2868
96.064,95.576,95.467,0.0045,83.0,9,0,10,0,17,0.0,10,0,19,0.0016
95.913,95.697,0.0,0.0088,8.0,16,0,11,8,8,5.0,56,5795747,1,0.2868
96.052,95.698,0.0,0.0066,6.0,17,0,12,13,13,0.0,55,0,17,0.1509
96.082,95.858,0.0,0.0241,10.0,14,0,13,12,12,0.0,56,5819963,18,0.2868
96.009,95.88,0.0,0.018,3.0,18,0,0,14,14,0.0,55,0,16,0.1509
96.213,95.974,0.0,0.025,0.0,22,0,14,15,15,0.0,55,0,2,0.1509
96.235,0.0,0.0,0.0223,9.0,15,0,0,11,11,0.0,56,5811266,12,0.2868
96.268,0.0,0.0,0.0377,183.0,4,0,0,0,16,0.0,49,0,7,0.0001
96.315,0.0,0.0,0.0101,25.0,13,0,15,9,9,2.0,56,5808076,15,0.2868
96.589,0.0,0.0,0.0164,53.0,11,0,0,7,7,6.0,56,5770058,6,0.2868
96.827,0.0,0.0,0.0035,1.0,20,0,16,10,10,1.0,56,5809360,14,0.2868
78.401,77.901,77.166,0.0145,166.0,7,0,1,3,3,15.0,71,7373938,4,0.2868
78.755,78.382,77.233,0.0202,183.0,4,1,2,4,4,12.0,71,7377968,6,0.2868
78.099,77.625,77.263,0.0204,491.0,1,16,3,1,1,25.0,71,7350814,2,0.2868
78.341,77.706,77.382,0.025,6.0,17,0,4,7,7,6.0,71,7392384,7,0.2868
78.553,78.124,77.423,0.0274,240.0,2,2,5,0,20,0.0,1,0,0,0.0022
78.677,77.571,77.454,0.0346,220.0,3,0,6,2,2,19.0,71,7364689,1,0.2868
78.241,77.874,77.623,0.0045,87.0,9,0,7,8,8,4.0,71,7393918,8,0.2868
78.893,77.673,77.674,0.0125,151.0,8,0,8,6,6,8.0,71,7391834,10,0.2868
78.429,78.016,78.032,0.0241,10.0,14,0,9,15,15,0.0,71,7436411,14,0.2868
79.016,78.44,78.05,0.0066,6.0,18,0,10,14,14,0.0,71,7432490,19,0.2868
78.945,78.521,0.0,0.0149,56.0,10,0,11,11,11,0.0,71,7417022,16,0.2868
78.969,78.524,0.0,0.0223,9.0,15,0,12,13,13,0.0,71,7431123,15,0.2868
78.848,78.738,0.0,0.0377,183.0,5,0,13,0,18,0.0,47,0,18,0.0093
78.828,79.147,0.0,0.0101,27.0,13,0,14,9,9,2.0,71,7399387,9,0.2868
78.89,0.0,0.0,0.0088,8.0,16,0,18,12,12,0.0,71,7429796,5,0.2868
79.08,0.0,0.0,0.0151,45.0,12,0,15,10,10,1.0,71,7413693,11,0.2868
79.163,0.0,0.0,0.018,3.0,19,0,16,0,19,0.0,31,0,13,0.0397
79.227,0.0,0.0,0.0164,53.0,11,0,0,17,17,0.0,66,0,17,0.0022
81.554,0.0,0.0,0.0125,169.0,6,0,17,5,5,10.0,71,7384080,3,0.2868
0.0,0.0,0.0,0.0035,1.0,21,0,19,16,16,0.0,70,0,12,0.004
70.436,70.162,70.727,0.0204,524.0,1,17,1,1,1,25.0,71,7008894,2,0.2868
70.472,70.303,71.021,0.0145,170.0,7,0,0,0,20,0.0,0,0,0,0.0757
70.551,70.375,71.344,0.0164,63.0,10,0,3,5,5,10.0,71,7049739,4,0.2868
70.557,70.237,71.387,0.0377,198.0,4,0,4,3,3,15.0,71,7043049,10,0.2868
70.604,70.266,71.469,0.0346,226.0,3,0,5,8,8,4.0,71,7071753,12,0.2868
70.34,70.316,71.59,0.0125,156.0,8,0,8,0,15,0.0,57,0,13,0.005
70.623,70.021,71.987,0.0125,195.0,5,0,6,2,2,19.0,71,7017171,1,0.2868
70.624,70.254,71.989,0.0202,192.0,6,1,7,6,6,8.0,71,7059082,9,0.2868
70.668,70.219,72.321,0.0274,258.0,2,2,9,4,4,12.0,71,7043102,5,0.2868
70.519,70.33,0.0,0.0045,87.0,9,0,10,14,14,0.0,69,0,8,0.0603
70.475,70.547,0.0,0.0223,9.0,16,0,11,12,12,0.0,70,0,14,0.1509
70.763,70.562,0.0,0.0151,46.0,12,0,14,10,10,1.0,70,0,6,0.1509
70.793,70.567,0.0,0.0149,62.0,11,0,15,7,7,6.0,71,7064987,11,0.2868
70.602,70.723,0.0,0.018,3.0,19,0,12,0,18,0.0,0,0,0,0.0319
70.621,70.84,0.0,0.0101,27.0,13,0,13,0,19,0.0,0,0,0,0.0319
70.837,0.0,0.0,0.0088,13.0,14,0,16,9,9,2.0,71,7078774,7,0.2868
70.843,0.0,0.0,0.025,6.0,17,0,17,13,13,0.0,70,0,3,0.1509
70.955,0.0,0.0,0.0241,10.0,15,0,18,0,16,0.0,39,0,15,0.0757
71.035,0.0,0.0,0.0035,1.0,21,0,19,11,11,0.0,70,0,16,0.1509
71.275,0.0,0.0,0.0066,6.0,18,0,20,0,17,0.0,22,0,17,0.0757
93.617,92.775,92.726,0.0145,188.0,7,0,1,2,2,18.0,50,5350359,3,0.2868
93.851,93.338,92.77,0.0202,200.0,4,1,12,6,6,8.0,50,5369123,6,0.2868
94.19,93.572,93.104,0.0204,549.0,1,18,2,1,1,25.0,50,5348289,2,0.2868
94.137,93.351,93.112,0.0125,160.0,8,0,3,8,8,4.0,50,5371380,7,0.2868
94.272,93.494,93.239,0.0149,62.0,11,0,4,11,11,0.0,50,5382559,11,0.2868
94.634,93.588,93.323,0.0101,27.0,13,0,5,12,12,0.0,50,5391687,13,0.2868
94.525,93.733,93.513,0.0035,1.0,21,0,6,16,16,0.0,50,5399171,19,0.2868
94.305,93.809,93.525,0.0241,10.0,15,0,7,17,17,0.0,50,5433639,16,0.2868
94.337,93.664,93.537,0.018,3.0,19,0,8,13,13,0.0,50,5393114,15,0.2868
94.422,93.617,93.555,0.0377,200.0,5,0,9,9,9,2.0,50,5374253,8,0.2868
94.307,93.837,0.0,0.0346,232.0,3,0,10,7,7,6.0,50,5370044,4,0.2868
94.574,93.855,0.0,0.0274,273.0,2,2,11,3,3,15.0,50,5350530,5,0.2868
94.265,93.979,0.0,0.0223,9.0,16,0,13,19,19,0.0,45,0,17,0.0757
94.504,94.199,0.0,0.0164,73.0,10,0,19,5,5,10.0,50,5368356,9,0.2868
94.683,94.308,0.0,0.025,6.0,17,0,14,14,14,0.0,50,5396814,12,0.2868
94.703,0.0,0.0,0.0125,195.0,6,0,15,0,20,0.0,2,0,20,0.0397
94.834,0.0,0.0,0.0151,58.0,12,0,16,4,4,12.0,50,5366954,10,0.2868
94.849,0.0,0.0,0.0066,6.0,18,0,17,15,15,0.0,50,5398451,14,0.2868
94.85,0.0,0.0,0.0045,89.0,9,0,18,10,10,2.0,50,5377785,1,0.2868
96.447,0.0,0.0,0.0088,13.0,14,0,20,18,18,0.0,46,0,18,0.0303
84.16,83.74,83.445,0.0204,575.0,1,19,1,1,1,26.0,58,5222624,1,0.2868
84.459,83.969,83.584,0.0145,206.0,5,0,2,2,2,18.0,58,5240617,8,0.2868
84.487,84.278,83.782,0.0045,97.0,9,0,3,6,6,8.0,58,5254111,5,0.2868
84.337,84.013,83.788,0.0125,175.0,8,0,4,3,3,15.0,58,5242952,7,0.2868
84.368,83.92,83.816,0.0125,205.0,6,0,5,5,5,10.0,58,5246908,6,0.2868
84.286,84.207,83.968,0.0088,17.0,14,0,6,8,8,4.0,58,5265712,16,0.2868
84.501,84.131,84.084,0.0377,206.0,4,0,7,7,7,6.0,58,5262136,9,0.2868
84.425,84.213,84.108,0.0223,9.0,16,0,8,15,15,0.0,58,5306320,15,0.2868
84.209,84.116,84.171,0.0274,285.0,2,2,9,4,4,12.0,58,5244077,2,0.2868
84.6,84.078,84.548,0.0149,62.0,11,0,10,13,13,0.0,58,5292984,14,0.2868
84.437,84.359,0.0,0.0346,234.0,3,0,11,9,9,2.0,58,5267048,10,0.2868
84.565,84.391,0.0,0.0151,58.0,12,0,12,12,12,0.0,58,5288997,20,0.2868
84.405,84.422,0.0,0.0164,74.0,10,0,13,10,10,1.0,58,5278256,4,0.2868
84.298,84.439,0.0,0.0101,27.0,13,0,14,14,14,0.0,58,5295808,3,0.2868
84.461,84.442,0.0,0.025,6.0,17,0,15,11,11,0.0,58,5278853,11,0.2868
84.738,0.0,0.0,0.0202,200.0,7,1,16,18,18,0.0,57,0,17,0.004
84.764,0.0,0.0,0.018,3.0,19,0,17,20,20,0.0,57,0,19,0.1509
84.788,0.0,0.0,0.0241,10.0,15,0,18,19,19,0.0,57,0,18,0.1509
85.159,0.0,0.0,0.0066,6.0,18,0,19,17,17,0.0,58,5312046,13,0.2868
0.0,0.0,0.0,0.0035,1.0,21,0,20,16,16,0.0,58,5310415,12,0.2868
90.031,89.374,89.179,0.0204,26.0,1,1,1,1,1,26.0,57,5504742,1,0.2868
90.243,89.165,89.407,0.0145,12.0,4,0,2,4,4,12.0,57,5544411,2,0.2868
90.35,89.922,89.485,0.0125,10.0,5,0,3,5,5,10.0,57,5551530,12,0.2868
89.909,89.573,89.507,0.0202,15.0,3,0,4,3,3,15.0,57,5529852,6,0.2868
90.221,89.932,89.537,0.0274,18.0,2,0,5,2,2,18.0,57,5527199,4,0.2868
90.179,89.801,89.542,0.0377,2.0,9,0,6,9,9,2.0,57,5579629,3,0.2868
90.143,89.941,89.614,0.0125,8.0,6,0,7,6,6,8.0,57,5553200,5,0.2868
90.531,90.122,89.683,0.0045,4.0,8,0,8,8,8,4.0,57,5560824,11,0.2868
90.451,89.718,89.71,0.0346,6.0,7,0,9,7,7,6.0,57,5555066,7,0.2868
90.566,89.851,90.502,0.0223,0.0,16,0,10,16,16,0.0,56,0,10,0.1509
90.481,90.129,0.0,0.0088,0.0,14,0,11,14,14,0.0,56,0,18,0.1509
89.965,90.2,0.0,0.0164,1.0,10,0,12,10,10,1.0,57,5597958,16,0.2868
90.397,90.221,0.0,0.0101,0.0,15,0,13,15,15,0.0,56,0,17,0.1509
90.562,90.278,0.0,0.025,0.0,13,0,14,13,13,0.0,56,0,13,0.1509
90.646,90.529,0.0,0.018,0.0,12,0,15,12,12,0.0,56,0,15,0.1509
90.756,0.0,0.0,0.0241,0.0,19,0,16,19,19,0.0,56,0,19,0.1509
90.757,0.0,0.0,0.0066,0.0,11,0,17,11,11,0.0,56,0,14,0.1509
90.77,0.0,0.0,0.0035,0.0,20,0,18,20,20,0.0,55,0,8,0.0603
90.793,0.0,0.0,0.0151,0.0,17,0,19,17,17,0.0,56,0,20,0.1509
90.948,0.0,0.0,0.0149,0.0,18,0,20,18,18,0.0,56,0,9,0.1509
88.171,88.033,87.472,0.0204,51.0,1,2,1,1,1,25.0,50,4843273,3,0.2868
88.318,88.112,87.791,0.0145,28.0,3,0,2,3,3,16.0,50,4861912,1,0.2868
88.638,88.467,87.807,0.0274,36.0,2,0,3,2,2,18.0,50,4862704,8,0.2868
88.706,88.122,87.846,0.0377,12.0,7,0,4,5,5,10.0,50,4879032,13,0.2868
88.755,88.343,88.089,0.0045,16.0,5,0,5,4,4,12.0,50,4875280,10,0.2868
88.805,88.479,88.132,0.0125,12.0,8,0,6,8,8,4.0,50,4888981,4,0.2868
88.749,88.448,88.316,0.0125,18.0,4,0,7,6,6,8.0,50,4883209,7,0.2868
88.994,88.606,88.46,0.0346,8.0,9,0,8,9,9,2.0,50,4890664,2,0.2868
88.988,88.564,88.547,0.0088,0.0,18,0,9,15,15,0.0,49,0,15,0.1509
88.25,88.578,88.572,0.0164,1.0,12,0,10,0,19,0.0,5,0,19,0.0397
88.984,88.642,0.0,0.0003,6.0,10,0,11,7,7,6.0,50,4885952,5,0.2868
89.107,88.98,0.0,0.0101,0.0,13,0,12,11,11,0.0,50,4931627,9,0.2868
89.069,89.02,0.0,0.018,0.0,15,0,13,12,12,0.0,50,4955646,11,0.2868
89.065,89.025,0.0,0.025,0.0,16,0,14,16,16,0.0,49,0,16,0.1509
89.055,0.0,0.0,0.0223,1.0,11,0,15,10,10,1.0,50,4920269,12,0.2868
89.179,0.0,0.0,0.0241,0.0,20,0,16,17,17,0.0,49,0,14,0.1509
89.475,0.0,0.0,0.0151,0.0,17,0,17,13,13,0.0,49,0,17,0.1509
89.479,0.0,0.0,0.0149,0.0,21,0,18,0,20,0.0,1,0,0,0.0303
89.526,0.0,0.0,0.0035,0.0,19,0,19,14,14,0.0,49,0,18,0.1509
0.0,0.0,0.0,0.0066,0.0,14,0,20,18,18,0.0,49,0,6,0.1509
76.819,76.387,75.915,0.0204,51.0,1,2,1,0,19,0.0,3,0,19,0.0095
76.731,76.189,76.185,0.0202,40.0,4,1,2,1,1,25.0,58,4826843,3,0.2868
76.805,76.631,76.274,0.0274,46.0,3,0,6,5,5,10.0,58,4883152,6,0.2868
77.43,76.75,76.315,0.0125,27.0,6,0,3,3,3,15.0,58,4832747,2,0.2868
76.984,76.304,76.435,0.0145,47.0,2,0,4,2,2,19.0,58,4829209,1,0.2868
77.369,76.601,76.572,0.0045,28.0,5,0,5,4,4,12.0,58,4862613,4,0.2868
77.062,76.901,76.724,0.0125,18.0,7,0,7,17,17,0.0,56,0,5,0.0397
77.356,76.791,76.788,0.0088,6.0,11,0,8,7,7,6.0,58,4922444,11,0.2868
77.376,76.78,77.072,0.0164,9.0,9,0,9,6,6,8.0,58,4920065,8,0.2868
76.991,76.71,77.552,0.0377,16.0,8,0,10,8,8,4.0,58,4927835,7,0.2868
77.499,76.96,0.0,0.0346,8.0,10,0,11,0,18,0.0,15,0,18,0.0757
77.13,77.167,0.0,0.0101,0.0,15,0,12,11,11,0.0,57,0,17,0.1509
77.543,77.34,0.0,0.0241,0.0,20,0,13,14,14,0.0,57,0,16,0.1509
77.709,77.427,0.0,0.018,1.0,14,0,14,10,10,1.0,57,0,9,0.1509
77.617,77.697,0.0,0.0151,0.0,18,0,15,16,16,0.0,57,0,15,0.1509
77.976,0.0,0.0,0.0223,3.0,13,0,16,9,9,2.0,58,4931396,12,0.2868
77.982,0.0,0.0,0.0149,0.0,19,0,17,13,13,0.0,57,0,10,0.1509
78.085,0.0,0.0,0.025,0.0,17,0,18,12,12,0.0,57,0,13,0.1509
78.188,0.0,0.0,0.0066,0.0,16,0,19,15,15,0.0,57,0,14,0.1509
88.866,88.74,88.197,0.0204,77.0,1,3,1,1,1,26.0,53,6863566,1,0.2868
89.303,88.752,88.263,0.0274,64.0,2,0,2,2,2,18.0,53,6876101,3,0.2868
89.536,88.94,88.489,0.0125,37.0,5,0,3,5,5,10.0,53,6893266,10,0.2868
89.513,89.099,88.682,0.0202,55.0,4,1,4,3,3,15.0,53,6884432,2,0.2868
89.254,89.082,88.686,0.0377,24.0,8,0,5,6,6,8.0,53,6907838,6,0.2868
89.425,89.148,88.76,0.0045,32.0,6,0,6,8,8,4.0,53,6911091,7,0.2868
89.661,88.887,88.766,0.0346,10.0,9,0,7,9,9,2.0,53,6912192,4,0.2868
89.338,89.196,88.786,0.0145,59.0,3,0,8,4,4,12.0,53,6890088,9,0.2868
89.799,89.14,89.008,0.0125,24.0,7,0,9,7,7,6.0,53,6909517,5,0.2868
89.775,89.417,89.413,0.0088,7.0,11,0,10,10,10,1.0,52,0,14,0.1509
89.727,89.472,0.0,0.025,0.0,17,0,11,0,19,0.0,0,0,0,0.0397
89.821,89.494,0.0,0.0223,3.0,13,0,12,11,11,0.0,52,0,11,0.1509
89.602,89.593,0.0,0.0241,0.0,20,0,13,14,14,0.0,52,0,15,0.1509
89.963,89.714,0.0,0.0101,0.0,15,0,14,0,20,0.0,0,0,0,0.0397
89.811,89.816,0.0,0.0151,0.0,18,0,15,15,15,0.0,52,0,13,0.1509
90.024,0.0,0.0,0.0164,9.0,10,0,16,12,12,0.0,52,0,12,0.1509
90.119,0.0,0.0,0.0149,0.0,19,0,17,16,16,0.0,52,0,16,0.1509
90.131,0.0,0.0,0.018,1.0,14,0,18,13,13,0.0,52,0,17,0.1509
90.139,0.0,0.0,0.0035,0.0,21,0,19,17,17,0.0,52,0,8,0.1509
90.143,0.0,0.0,0.0066,0.0,16,0,20,0,18,0.0,12,0,18,0.0303
94.742,93.794,93.66,0.0204,110.0,1,4,1,1,1,25.0,56,6052554,2,0.2868
95.457,94.026,93.982,0.0274,85.0,2,0,2,3,3,15.0,56,6071714,7,0.2868
95.116,94.652,94.148,0.0377,31.0,8,0,3,7,7,7.0,56,6095968,1,0.2868
94.842,94.46,94.165,0.0125,58.0,5,0,4,2,2,18.0,56,6066327,4,0.2868
95.014,94.659,94.273,0.0045,38.0,6,0,5,8,8,4.0,56,6108752,9,0.2868
94.797,94.399,94.289,0.0145,76.0,3,0,6,4,4,12.0,56,6076177,6,0.2868
94.97,94.368,94.297,0.0202,69.0,4,1,7,5,5,10.0,56,6086537,10,0.2868
95.084,94.609,94.433,0.0125,33.0,7,0,8,6,6,8.0,56,6091278,11,0.2868
95.068,94.667,94.604,0.0223,4.0,13,0,9,10,10,1.0,56,6113030,13,0.2868
95.169,94.769,94.665,0.0241,0.0,20,0,10,0,20,0.0,19,0,19,0.004
95.334,94.838,0.0,0.0164,9.0,10,0,11,15,15,0.0,56,6135340,8,0.2868
95.443,94.934,0.0,0.025,0.0,18,0,12,0,18,0.0,33,0,16,0.004
95.356,95.223,0.0,0.0151,0.0,16,0,13,11,11,0.0,56,6115366,15,0.2868
95.384,95.241,0.0,0.0101,0.0,15,0,14,12,12,0.0,56,6118060,12,0.2868
95.287,95.463,0.0,0.0149,0.0,19,0,15,13,13,0.0,56,6121777,5,0.2868
95.505,0.0,0.0,0.0066,0.0,17,0,16,14,14,0.0,56,6124243,3,0.2868
95.516,0.0,0.0,0.018,1.0,14,0,17,16,16,0.0,56,6140087,18,0.2868
95.573,0.0,0.0,0.0346,19.0,9,0,18,9,9,2.0,56,6110540,14,0.2868
95.746,0.0,0.0,0.0088,7.0,11,0,19,0,19,0.0,26,0,20,0.004
96.358,0.0,0.0,0.0035,0.0,21,0,20,17,17,0.0,56,6147664,17,0.2868
87.689,87.566,87.241,0.0204,136.0,1,4,1,2,2,18.0,57,5457488,8,0.2868
88.081,87.533,87.382,0.0145,98.0,3,0,2,3,3,15.0,57,5459796,6,0.2868
87.937,87.941,87.455,0.0202,83.0,5,1,3,5,5,10.0,57,5466283,4,0.2868
87.772,87.839,87.46,0.0274,103.0,2,0,4,4,4,12.0,57,5464526,3,0.2868
87.913,87.871,87.594,0.0125,83.0,4,1,5,1,1,25.0,57,5449876,5,0.2868
88.032,87.721,87.675,0.0045,41.0,6,0,6,13,13,0.0,57,5499632,1,0.2868
88.159,88.095,88.067,0.0125,37.0,7,0,7,8,8,4.0,57,5484665,13,0.2868
88.167,87.697,88.107,0.0346,27.0,9,0,8,6,6,8.0,57,5466461,7,0.2868
88.383,88.2,88.146,0.0223,6.0,13,0,9,11,11,0.0,57,5490665,14,0.2868
88.324,88.167,88.192,0.0088,14.0,10,0,10,7,7,6.0,57,5476061,10,0.2868
88.177,88.222,0.0,0.0164,9.0,11,0,11,17,17,0.0,57,5505049,9,0.2868
87.976,88.324,0.0,0.0149,0.0,19,0,12,12,12,0.0,57,5494834,17,0.2868
88.209,88.371,0.0,0.0151,1.0,15,0,13,10,10,1.0,57,5489622,16,0.2868
88.343,88.413,0.0,0.0101,0.0,17,0,14,18,18,0.0,57,5525967,2,0.2868
88.453,88.427,0.0,0.0377,33.0,8,0,15,9,9,2.0,57,5486983,11,0.2868
88.463,0.0,0.0,0.0241,0.0,20,0,16,16,16,0.0,57,5502232,18,0.2868
88.487,0.0,0.0,0.0035,0.0,21,0,17,0,20,0.0,27,0,20,0.0319
88.617,0.0,0.0,0.025,5.0,14,0,20,15,15,0.0,57,5500832,19,0.2868
88.619,0.0,0.0,0.018,1.0,16,0,18,19,19,0.0,57,5534559,12,0.2868
88.824,0.0,0.0,0.0066,0.0,18,0,19,14,14,0.0,57,5499855,15,0.2868
75.762,75.176,74.746,0.0204,161.0,1,5,1,1,1,25.0,63,5125252,9,0.2868
75.94,75.407,74.82,0.0045,53.0,6,0,5,4,4,12.0,63,5139384,4,0.2868
75.915,75.371,74.837,0.0125,101.0,4,1,2,2,2,18.0,63,5125977,6,0.2868
75.823,75.328,74.97,0.0145,113.0,2,0,3,3,3,15.0,63,5133168,5,0.2868
76.015,75.512,75.233,0.0202,93.0,5,1,4,5,5,10.0,63,5147577,7,0.2868
76.107,75.671,75.234,0.0125,44.0,7,0,6,7,7,7.0,63,5172406,1,0.2868
75.894,75.358,75.465,0.0088,15.0,10,0,7,10,10,1.0,62,0,11,0.1509
76.604,75.677,75.504,0.0346,35.0,8,0,8,6,6,8.0,63,5160356,8,0.2868
76.06,75.691,75.674,0.025,5.0,14,0,9,13,13,0.0,62,0,19,0.1509
75.841,75.569,75.98,0.0223,6.0,13,0,10,11,11,0.0,62,0,20,0.1509
76.404,75.706,0.0,0.0274,107.0,3,0,11,8,8,4.0,63,5180028,3,0.2868
76.361,75.906,0.0,0.0151,1.0,15,0,12,14,14,0.0,62,0,16,0.1509
76.458,75.992,0.0,0.0164,11.0,11,0,13,9,9,2.0,63,5204808,10,0.2868
76.524,76.2,0.0,0.0101,0.0,17,0,14,0,20,0.0,51,0,15,0.004
76.015,76.381,0.0,0.0149,0.0,19,0,15,16,16,0.0,62,0,17,0.1509
76.626,0.0,0.0,0.0241,0.0,20,0,16,18,18,0.0,62,0,18,0.1509
76.834,0.0,0.0,0.0066,0.0,18,0,17,15,15,0.0,62,0,13,0.1509
76.854,0.0,0.0,0.018,1.0,16,0,18,12,12,0.0,62,0,12,0.1509
76.917,0.0,0.0,0.0377,33.0,9,0,20,19,19,0.0,62,0,2,0.1509
0.0,0.0,0.0,0.0035,0.0,21,0,19,17,17,0.0,62,0,14,0.1509
71.584,70.825,70.27,0.0145,138.0,2,1,1,1,1,25.0,78,8595554,0,0.2868
71.5,70.756,70.424,0.0045,71.0,6,0,2,2,2,18.0,78,8602706,0,0.2868
71.543,71.075,70.518,0.0202,108.0,4,1,3,3,3,15.0,78,8603139,0,0.2868
71.76,70.732,70.542,0.0125,113.0,3,1,4,4,4,12.0,78,8604204,0,0.2868
71.492,70.929,70.543,0.0125,54.0,7,0,5,5,5,10.0,78,8608863,0,0.2868
71.711,70.745,70.567,0.0204,169.0,1,5,6,6,6,8.0,78,8609407,0,0.2868
71.528,71.056,70.621,0.0346,42.0,8,0,7,7,7,7.0,78,8610462,0,0.2868
71.852,71.106,70.858,0.0088,19.0,10,0,8,8,8,4.0,77,0,0,0.1509
71.623,71.216,70.948,0.0101,2.0,15,0,9,9,9,2.0,77,0,0,0.1509
71.714,70.896,71.311,0.0149,1.0,18,0,10,10,10,1.0,77,0,0,0.1509
71.887,71.285,0.0,0.0151,1.0,16,0,11,0,17,0.0,0,0,0,0.0319
71.876,71.44,0.0,0.0223,6.0,13,0,19,0,19,0.0,0,0,0,0.0319
71.785,71.482,0.0,0.025,5.0,14,0,12,12,12,0.0,76,0,0,0.0603
71.728,71.563,0.0,0.0164,11.0,11,0,13,14,14,0.0,76,0,0,0.0603
71.832,71.725,0.0,0.018,1.0,17,0,20,0,20,0.0,0,0,0,0.0319
72.019,0.0,0.0,0.0377,33.0,9,0,14,11,11,0.0,76,0,0,0.0603
72.02,0.0,0.0,0.0035,0.0,21,0,15,15,15,0.0,76,0,0,0.0603
72.06,0.0,0.0,0.0274,107.0,5,0,16,0,18,0.0,0,0,0,0.0319
72.512,0.0,0.0,0.0241,0.0,20,0,17,13,13,0.0,76,0,0,0.0603
73.028,0.0,0.0,0.0066,0.0,19,0,18,16,16,0.0,76,0,0,0.0603
73.013,71.742,72.0,0.0125,69.0,7,0,1,3,3,15.0,70,6352244,2,0.2868
72.36,72.549,72.0,0.0204,194.0,1,6,2,1,1,25.0,70,6347927,4,0.2868
72.959,72.201,72.021,0.0125,131.0,3,1,3,2,2,18.0,70,6351806,3,0.2868
72.907,72.462,72.103,0.0045,81.0,6,0,4,5,5,10.0,70,6358126,5,0.2868
73.24,72.572,72.178,0.025,9.0,12,0,5,8,8,4.0,70,6376599,12,0.2868
73.117,72.635,72.228,0.0377,41.0,9,0,6,6,6,8.0,70,6365437,6,0.2868
72.851,71.979,72.28,0.0346,55.0,8,0,7,4,4,13.0,70,6352842,1,0.2868
72.748,72.303,72.414,0.0088,19.0,10,0,8,14,14,0.0,70,6400621,14,0.2868
73.088,72.659,72.701,0.0164,17.0,11,0,9,7,7,6.0,70,6371552,9,0.2868
72.896,72.485,72.796,0.0101,2.0,16,0,10,0,17,0.0,52,0,18,0.0319
73.107,72.691,0.0,0.0145,138.0,2,1,11,0,19,0.0,40,0,19,0.0757
73.038,72.728,0.0,0.0202,108.0,4,1,12,0,16,0.0,52,0,17,0.0319
73.063,72.736,0.0,0.0035,0.0,21,0,13,0,20,0.0,23,0,20,0.0397
73.217,72.916,0.0,0.018,1.0,18,0,14,12,12,0.0,70,6379180,7,0.2868
73.289,72.94,0.0,0.0149,3.0,15,0,15,9,9,2.0,70,6377948,11,0.2868
73.326,0.0,0.0,0.0274,107.0,5,0,16,0,18,0.0,51,0,16,0.0397
73.366,0.0,0.0,0.0241,0.0,20,0,0,13,13,0.0,70,6388414,13,0.2868
73.435,0.0,0.0,0.0151,2.0,17,0,18,10,10,1.0,70,6378240,10,0.2868
73.978,0.0,0.0,0.0223,6.0,14,0,17,11,11,0.0,70,6378751,8,0.2868
74.292,0.0,0.0,0.0066,0.0,19,0,0,15,15,0.0,69,0,15,0.1509
72.386,71.872,71.383,0.0125,150.0,2,1,1,2,2,19.0,66,5302446,1,0.2868
72.306,71.653,71.403,0.0204,219.0,1,7,2,1,1,25.0,66,5300227,2,0.2868
72.143,71.792,71.701,0.0346,70.0,8,0,3,3,3,15.0,66,5318017,4,0.2868
72.456,71.812,71.703,0.0125,81.0,7,0,4,4,4,12.0,66,5322547,7,0.2868
72.257,72.038,71.731,0.0145,148.0,3,1,5,5,5,10.0,66,5322936,6,0.2868
72.403,71.874,71.736,0.0202,116.0,4,1,6,6,6,8.0,66,5331255,9,0.2868
